from,to,from_station,to_station,total_trips,distance,orig_pop,dest_jobs
195,194,Pinner,Northwood Hills,0,2169.832367,4551,1872
195,197,Pinner,Old Street,0,23406.28472,4551,25770
195,234,Pinner,Oval,0,24848.43091,4551,6055
195,132,Pinner,Plaistow,4,31441.2334,4551,4858
195,193,Pinner,Preston Road,23,6434.95105,4551,3074
195,121,Pinner,Putney Bridge,0,26063.29627,4551,5113
195,160,Pinner,Queensbury,7,11423.71348,4551,4909
195,17,Pinner,Queen's Park,0,23132.67241,4551,3837
195,182,Pinner,Ruislip Manor,0,8835.158273,4551,1987
195,274,Pinner,Seven Sisters,0,27725.58231,4551,28290
195,243,Pinner,Southgate,9,33412.03078,4551,4660
195,223,Pinner,South Wimbledon,0,32965.86982,4551,4109
195,72,Pinner,South Woodford,0,36712.58962,4551,5156
195,161,Pinner,Stanmore,0,14457.24297,4551,3585
195,66,Pinner,Stratford,0,30486.05096,4551,67796
195,203,Pinner,Tooting Bec,0,29571.66559,4551,6375
195,200,Pinner,Tufnell Park,0,24774.8065,4551,2999
195,266,Pinner,Turnpike Lane,0,28023.59629,4551,8050
195,135,Pinner,Upminster,0,48138.80188,4551,2695
195,119,Pinner,Upton Park,0,32704.64986,4551,6947
195,68,Pinner,Wanstead,0,35515.62507,4551,2653
195,179,Pinner,Watford,138,9899.860616,4551,1958
195,170,Pinner,Wembley Park,102,7887.461115,4551,15098
195,109,Pinner,West Ham,0,30585.85473,4551,13975
195,167,Pinner,West Hampstead,4,14402.49924,4551,9441
195,187,Pinner,West Harrow,0,4580.930719,4551,1515
195,49,Pinner,White City,0,23101.00499,4551,10048
195,37,Pinner,Woodford,0,38475.22086,4551,4985
195,236,Pinner,Woodside Park,0,33438.18124,4551,2880
195,6,Pinner,Edgware Road (B),3,19035.68773,4551,4474
195,147,Pinner,Shepherd's Bush (H),6,22436.91934,4551,2605
195,276,Pinner,Vauxhall,2,23136.15804,4551,28851
195,111,Pinner,Acton Town,0,17049.29135,4551,5080
195,241,Pinner,Arnos Grove,0,31618.99155,4551,3548
195,211,Pinner,Burnt Oak,0,33986.25666,4551,4092
195,212,Pinner,Colindale,0,32726.38502,4551,7185
195,8,Pinner,Elephant & Castle,0,23638.07879,4551,14986
195,14,Pinner,Harrow & Wealdston,6,35560.89655,4551,3746
195,232,Pinner,High Barnet,0,37350.33694,4551,4064
195,59,Pinner,Holland Park,0,22059.01209,4551,3168
195,62,Pinner,Lancaster Gate,0,21091.84834,4551,4928
195,229,Pinner,Mill Hill East,0,32918.96956,4551,1367
195,163,Pinner,Neasden,0,10161.54355,4551,3431
195,55,Pinner,Northolt,0,28285.78343,4551,4343
195,60,Pinner,Notting Hill Gate,0,21379.61156,4551,12811
195,253,Pinner,Oakwood,0,35145.51948,4551,2210
195,53,Pinner,Redbridge,0,36674.11568,4551,2155
195,152,Pinner,St. John's Wood,49,16581.95614,4551,7214
195,12,Pinner,Stonebridge Park,0,28521.83424,4551,1848
195,233,Pinner,Totteridge & Whetstone,0,34878.81191,4551,2389
195,28,Pinner,Barkingside,0,40877.99296,4551,1821
195,43,Pinner,Debden,0,44563.38867,4551,2646
195,57,Pinner,Hanger Lane,0,22677.73956,4551,4282
195,127,Pinner,Kew Gardens,0,22248.1709,4551,3859
195,9,Pinner,Lambeth North,9,22683.11724,4551,2613
195,149,Pinner,Latimer Road,0,23025.62341,4551,2627
195,67,Pinner,Snaresbrook,0,35432.77329,4551,2301
195,240,Pinner,Sudbury Town,0,10697.06403,4551,1634
195,47,Pinner,East Acton,0,21384.47924,4551,3548
195,122,Pinner,Southfields,0,28646.25868,4551,5196
195,23,Pinner,Wembley Central,0,30193.5805,4551,3148
195,208,Pinner,Brent Cross,0,29431.40372,4551,2145
195,35,Pinner,Buckhurst Hill,0,40834.49862,4551,2324
195,117,Pinner,Kensington (Olympia),0,24247.96614,4551,398
195,15,Pinner,Kenton,0,33775.78838,4551,1160
195,22,Pinner,North Wembley,0,31430.64721,4551,1192
195,56,Pinner,Perivale,0,24871.28076,4551,2681
195,70,Pinner,Ruislip Gardens,0,31479.86545,4551,970
195,18,Pinner,South Kenton,0,32378.50747,4551,678
195,99,Pinner,Upney,0,37452.36855,4551,2597
195,46,Pinner,West Acton,0,18634.0398,4551,1261
195,230,Pinner,West Finchley,0,32485.06808,4551,1374
195,13,Pinner,Willesden Junction,0,26201.21156,4551,4732
195,11,Pinner,Harlesden,0,26984.43714,4551,2045
195,63,Pinner,Queensway,0,21942.41435,4551,5714
195,40,Pinner,Chigwell,0,41977.77325,4551,445
195,42,Pinner,Roding Valley,0,39788.07755,4551,313
195,69,Pinner,South Ruislip,0,30582.35193,4551,1903
195,71,Pinner,West Ruislip,0,33621.40814,4551,1334
195,129,Pinner,Upminster Bridge,0,46977.21792,4551,1321
132,77,Plaistow,Barbican,168,8485.992458,6835,13974
132,238,Plaistow,Alperton,0,27019.67016,6835,2961
132,172,Plaistow,Amersham,0,50444.66131,6835,1384
132,196,Plaistow,Angel,49,10113.45724,6835,17781
132,198,Plaistow,Archway,50,15805.20247,6835,7388
132,244,Plaistow,Arsenal,0,14162.89894,6835,1857
132,0,Plaistow,Baker Street,346,13263.34982,6835,26836
132,25,Plaistow,Bank,165,8028.620829,6835,99997
132,100,Plaistow,Barons Court,10,17359.88637,6835,6498
132,80,Plaistow,Bayswater,0,15784.28633,6835,2718
132,81,Plaistow,Blackfriars,125,9195.576559,6835,19042
132,269,Plaistow,Blackhorse Road,0,20258.42406,6835,7290
132,33,Plaistow,Bond Street,155,12404.46823,6835,36182
132,247,Plaistow,Boston Manor,0,25509.47421,6835,1882
132,242,Plaistow,Bounds Green,16,20448.03113,6835,4659
132,251,Plaistow,Caledonian Road,18,12691.38572,6835,4847
132,214,Plaistow,Camden Town,91,12851.8654,6835,15708
132,84,Plaistow,Cannon Street,48,8294.208864,6835,10304
132,38,Plaistow,Chancery Lane,95,9701.268326,6835,23080
132,4,Plaistow,Embankment,147,10668.30322,6835,21813
132,110,Plaistow,Chiswick Park,12,21184.71802,6835,2590
132,219,Plaistow,Clapham Common,0,15072.7976,6835,8595
132,252,Plaistow,Cockfosters,0,26489.21768,6835,1533
132,254,Plaistow,Covent Garden,62,10913.94235,6835,12670
132,45,Plaistow,Ealing Broadway,26,24195.10906,6835,19035
132,115,Plaistow,Ealing Common,0,23222.00177,6835,2949
132,116,Plaistow,Earl's Court,43,16194.93733,6835,15139
132,225,Plaistow,East Finchley,0,19078.54114,6835,6287
132,120,Plaistow,East Putney,38,20249.72843,6835,5692
132,213,Plaistow,Edgware,0,25477.40961,6835,4245
132,50,Plaistow,Epping,0,22288.27369,6835,3894
132,215,Plaistow,Euston,126,11481.03411,6835,35148
132,78,Plaistow,Farringdon,61,8999.743884,6835,29594
132,246,Plaistow,Finsbury Park,7,14787.33715,6835,25516
132,124,Plaistow,Fulham Broadway,26,17503.58327,6835,8891
132,52,Plaistow,Gants Hill,45,10080.665,6835,5975
132,89,Plaistow,Gloucester Road,0,15156.88794,6835,10435
132,146,Plaistow,Goldhawk Road,0,19129.84416,6835,1636
132,231,Plaistow,Goodge Street,0,11614.97434,6835,8455
132,41,Plaistow,Grange Hill,0,15202.06153,6835,807
132,76,Plaistow,Great Portland Street,21,12337.52341,6835,9847
132,54,Plaistow,Greenford,0,27429.20685,6835,4348
132,155,Plaistow,Green Park,72,12226.63337,6835,45367
132,101,Plaistow,Hammersmith,80,18210.78914,6835,31801
132,184,Plaistow,Harrow-on-the-Hill,0,28018.15695,6835,8748
132,210,Plaistow,Hendon Central,102,20597.71083,6835,6618
132,273,Plaistow,Highbury & Islington,0,12914.39762,6835,34594
132,90,Plaistow,High Street Kensington,13,16132.31292,6835,11547
132,39,Plaistow,Holborn,144,10331.05181,6835,35986
132,262,Plaistow,Hounslow Central,0,29652.27538,6835,3594
132,263,Plaistow,Hounslow East,0,28916.06895,6835,3227
132,260,Plaistow,Hounslow West,0,30992.95857,6835,2538
132,256,Plaistow,Hyde Park Corner,8,13045.5099,6835,4617
132,189,Plaistow,Ickenham,0,35863.68087,6835,1226
132,227,Plaistow,Kennington,0,11262.393,6835,4274
132,88,Plaistow,King's Cross St. Pancras,249,10735.60079,6835,81369
132,264,Plaistow,Knightsbridge,142,13616.82721,6835,12422
132,218,Plaistow,Leicester Square,4,11232.18941,6835,25314
132,64,Plaistow,Leyton,0,4114.175433,6835,10315
132,26,Plaistow,Liverpool Street,109,7363.852921,6835,73701
132,154,Plaistow,London Bridge,134,8942.662493,6835,65422
132,82,Plaistow,Mansion House,60,8563.443446,6835,9437
132,34,Plaistow,Marble Arch,24,13046.60587,6835,12008
132,79,Plaistow,Moorgate,136,7810.120013,6835,44294
132,217,Plaistow,Mornington Crescent,0,12233.36967,6835,5023
132,48,Plaistow,North Acton,0,21115.7387,6835,7385
132,255,Plaistow,North Ealing,0,24046.04302,6835,779
132,248,Plaistow,Northfields,0,24643.00404,6835,3372
132,192,Plaistow,Northwood,10,35182.23237,6835,2907
132,249,Plaistow,Osterley,0,27979.39946,6835,2069
132,24,Plaistow,Oxford Circus,53,11848.88748,6835,80019
132,7,Plaistow,Paddington,141,14848.45373,6835,47079
132,239,Plaistow,Park Royal,0,25150.1646,6835,2078
132,125,Plaistow,Parsons Green,17,18211.79039,6835,6894
132,5,Plaistow,Picadilly Circus,23,11537.09648,6835,31758
132,128,Plaistow,Ravenscourt Park,5,18963.81153,6835,3249
132,181,Plaistow,Rayners Lane,0,30514.9435,6835,4055
132,2,Plaistow,Regent's Park,5,12848.254,6835,3965
132,130,Plaistow,Richmond,0,25410.227,6835,11766
132,176,Plaistow,Rickmansworth,0,40402.65764,6835,2618
132,151,Plaistow,Royal Oak,12,15804.11675,6835,2456
132,191,Plaistow,Ruislip,0,34068.99271,6835,1699
132,261,Plaistow,Russell Square,33,11024.92317,6835,8739
132,94,Plaistow,St. James's Park,65,11527.10529,6835,18060
132,27,Plaistow,St. Paul's,33,8649.646329,6835,20314
132,61,Plaistow,Shepherd's Bush (C),31,17352.09438,6835,17315
132,92,Plaistow,Sloane Square,127,13307.04125,6835,16035
132,237,Plaistow,South Ealing,6,24125.35296,6835,2991
132,267,Plaistow,South Harrow,0,31572.48952,6835,2148
132,91,Plaistow,South Kensington,45,14523.33545,6835,27454
132,133,Plaistow,Stamford Brook,9,19663.97908,6835,2517
132,131,Plaistow,Stepney Green,83,4701.264604,6835,6365
132,221,Plaistow,Stockwell,2,13436.02153,6835,7837
132,3,Plaistow,Charing Cross,0,10847.80664,6835,17958
132,268,Plaistow,Sudbury Hill,0,30197.96148,6835,1728
132,166,Plaistow,Swiss Cottage,38,15994.5923,6835,6877
132,83,Plaistow,Temple,40,9965.765982,6835,10970
132,44,Plaistow,Theydon Bois,0,19733.0939,6835,817
132,224,Plaistow,Tooting Broadway,0,19441.74086,6835,13504
132,58,Plaistow,Tottenham Court Road,73,11101.15173,6835,37082
132,270,Plaistow,Tottenham Hale,0,19020.38065,6835,10787
132,74,Plaistow,Tower Hill,41,7321.636581,6835,19875
132,112,Plaistow,Turnham Green,0,20273.24558,6835,5251
132,190,Plaistow,Uxbridge,14,39073.33523,6835,7914
132,93,Plaistow,Victoria,0,12369.14186,6835,70671
132,271,Plaistow,Walthamstow Central,0,21851.25435,6835,20687
132,228,Plaistow,Warren Street,0,11989.00061,6835,23875
132,21,Plaistow,Warwick Avenue,0,15906.98592,6835,3402
132,10,Plaistow,Waterloo,113,10113.89618,6835,87309
132,150,Plaistow,Westbourne Park,0,16740.22046,6835,3339
132,118,Plaistow,West Brompton,13,16746.74514,6835,4854
132,102,Plaistow,West Kensington,0,16850.07597,6835,4151
132,86,Plaistow,Westminster,12,10937.14245,6835,24164
132,96,Plaistow,Whitechapel,258,5731.633773,6835,22124
132,164,Plaistow,Willesden Green,0,19320.82236,6835,6527
132,136,Plaistow,Wimbledon,0,24610.64027,6835,12057
132,134,Plaistow,Wimbledon Park,0,23090.57968,6835,1778
132,250,Plaistow,Wood Green,0,18976.95038,6835,9584
132,275,Plaistow,Pimlico,0,13490.56972,6835,10049
132,272,Plaistow,Brixton,24,14656.53618,6835,24288
132,257,Plaistow,Hatton Cross,0,33677.08846,6835,2545
132,258,Plaistow,Heathrow Terminals 123,6,35798.13061,6835,5169
132,259,Plaistow,Heathrow Terminal 4,0,35579.313,6835,1637
132,171,Plaistow,Southwark,0,10254.8226,6835,19579
132,153,Plaistow,Bermondsey,44,8000.130902,6835,9228
132,137,Plaistow,Canada Water,123,7062.049946,6835,29777
132,157,Plaistow,North Greenwich,43,4031.236629,6835,23861
132,156,Plaistow,Canary Wharf,57,4887.502034,6835,68117
132,158,Plaistow,Canning Town,44,2423.412981,6835,27715
132,73,Plaistow,Aldgate,0,7828.088205,6835,12048
132,95,Plaistow,Aldgate East,80,6639.51155,6835,14650
132,201,Plaistow,Balham,7,17398.2782,6835,12061
132,97,Plaistow,Barking,282,4590.478252,6835,19367
132,103,Plaistow,Becontree,9,7798.533734,6835,3113
132,204,Plaistow,Belsize Park,0,14806.93027,6835,4595
132,31,Plaistow,Bethnal Green,101,5218.109049,6835,11472
132,207,Plaistow,Borough,0,9656.089542,6835,5743
132,105,Plaistow,Bow Road,43,3063.608057,6835,4289
132,106,Plaistow,Bromley-By-Bow,65,2145.060776,6835,3580
132,159,Plaistow,Canons Park,0,28716.2561,6835,2997
132,173,Plaistow,Chalfont & Latimer,0,47199.7713,6835,929
132,205,Plaistow,Chalk Farm,0,13801.06227,6835,4313
132,174,Plaistow,Chesham,0,52601.57804,6835,1216
132,175,Plaistow,Chorleywood,0,43880.20192,6835,421
132,220,Plaistow,Clapham North,0,14388.76441,6835,5526
132,202,Plaistow,Clapham South,80,16285.33967,6835,7106
132,222,Plaistow,Colliers Wood,0,20699.43011,6835,5260
132,177,Plaistow,Croxley,0,39351.4958,6835,1377
132,113,Plaistow,Dagenham East,11,10510.32291,6835,2791
132,104,Plaistow,Dagenham Heathway,55,9187.918492,6835,5725
132,162,Plaistow,Dollis Hill,0,20553.8775,6835,3410
132,180,Plaistow,Eastcote,0,32294.68123,6835,2888
132,98,Plaistow,East Ham,214,2564.446268,6835,12514
132,75,Plaistow,Edgware Road (C),15,14194.5614,6835,6710
132,114,Plaistow,Elm Park,14,12820.53225,6835,3226
132,87,Plaistow,Euston Square,126,11730.74316,6835,15583
132,29,Plaistow,Fairlop,0,14005.49115,6835,1124
132,226,Plaistow,Finchley Central,15,21563.74029,6835,6502
132,165,Plaistow,Finchley Road,0,16438.624,6835,8755
132,209,Plaistow,Golders Green,0,18063.58904,6835,6945
132,126,Plaistow,Gunnersbury,0,21765.62652,6835,1901
132,51,Plaistow,Hainault,0,14797.78532,6835,3513
132,206,Plaistow,Hampstead,0,15999.89703,6835,3902
132,199,Plaistow,Highgate,0,17365.10488,6835,4931
132,188,Plaistow,Hillingdon,0,36914.76776,6835,1672
132,245,Plaistow,Holloway Road,0,13325.06489,6835,5186
132,123,Plaistow,Hornchurch,0,14333.92987,6835,2514
132,16,Plaistow,Kensal Green,0,19685.70407,6835,1412
132,216,Plaistow,Kentish Town,6,14142.12744,6835,8068
132,168,Plaistow,Kilburn,0,18132.26074,6835,6737
132,19,Plaistow,Kilburn Park,2,17460.53508,6835,2584
132,169,Plaistow,Kingsbury,0,25902.17141,6835,4853
132,148,Plaistow,Ladbroke Grove,45,17529.37607,6835,5084
132,65,Plaistow,Leytonstone,0,5721.639173,6835,8584
132,36,Plaistow,Loughton,0,14524.48737,6835,3474
132,20,Plaistow,Maida Vale,0,16642.08808,6835,2630
132,265,Plaistow,Manor House,0,15862.96939,6835,5729
132,1,Plaistow,Marylebone,9,13679.93587,6835,12652
132,32,Plaistow,Mile End,36,3694.089779,6835,11650
132,178,Plaistow,Moor Park,0,37292.33311,6835,1022
132,235,Plaistow,Morden,0,23204.46612,6835,8498
132,30,Plaistow,Newbury Park,0,11719.79363,6835,4723
132,186,Plaistow,North Harrow,0,29914.38746,6835,1833
132,185,Plaistow,Northwick Park,26,26752.55416,6835,4185
132,194,Plaistow,Northwood Hills,0,33611.06576,6835,1872
132,197,Plaistow,Old Street,0,8671.547046,6835,25770
132,234,Plaistow,Oval,69,12161.87179,6835,6055
132,195,Plaistow,Pinner,0,31441.2334,6835,3415
132,193,Plaistow,Preston Road,0,25006.28235,6835,3074
132,121,Plaistow,Putney Bridge,0,19169.76571,6835,5113
132,160,Plaistow,Queensbury,0,27090.02464,6835,4909
132,17,Plaistow,Queen's Park,0,18218.13865,6835,3837
132,182,Plaistow,Ruislip Manor,0,33430.23878,6835,1987
132,274,Plaistow,Seven Sisters,0,17755.55051,6835,28290
132,243,Plaistow,Southgate,1,23441.99898,6835,4660
132,223,Plaistow,South Wimbledon,0,21722.08853,6835,4109
132,72,Plaistow,South Woodford,0,8670.089145,6835,5156
132,161,Plaistow,Stanmore,0,30123.55413,6835,3585
132,66,Plaistow,Stratford,6,2443.55049,6835,67796
132,203,Plaistow,Tooting Bec,8,18327.88429,6835,6375
132,200,Plaistow,Tufnell Park,0,14837.35599,6835,2999
132,266,Plaistow,Turnpike Lane,0,18053.56449,6835,8050
132,135,Plaistow,Upminster,12,16697.56849,6835,2695
132,119,Plaistow,Upton Park,79,1263.416463,6835,6947
132,68,Plaistow,Wanstead,0,7473.1246,6835,2653
132,179,Plaistow,Watford,0,41341.09401,6835,1958
132,170,Plaistow,Wembley Park,18,23553.77228,6835,15098
132,109,Plaistow,West Ham,28,855.3786689,6835,13975
132,167,Plaistow,West Hampstead,0,17153.90381,6835,9441
132,187,Plaistow,West Harrow,0,29176.01123,6835,1515
132,49,Plaistow,White City,2,18251.08106,6835,10048
132,37,Plaistow,Woodford,0,10432.72038,6835,4985
132,236,Plaistow,Woodside Park,0,23500.73073,6835,2880
132,6,Plaistow,Edgware Road (B),0,14121.15397,6835,4474
132,147,Plaistow,Shepherd's Bush (H),11,19219.70009,6835,2605
132,276,Plaistow,Vauxhall,103,14156.37307,6835,28851
132,111,Plaistow,Acton Town,0,22234.11387,6835,5080
132,241,Plaistow,Arnos Grove,0,21648.95975,6835,3548
132,211,Plaistow,Burnt Oak,0,24048.80615,6835,4092
132,212,Plaistow,Colindale,0,22788.93451,6835,7185
132,8,Plaistow,Elephant & Castle,0,10513.17782,6835,14986
132,14,Plaistow,Harrow & Wealdston,0,30646.36279,6835,3746
132,232,Plaistow,High Barnet,0,27412.88643,6835,4064
132,59,Plaistow,Holland Park,0,16413.14079,6835,3168
132,62,Plaistow,Lancaster Gate,78,14241.82534,6835,4928
132,229,Plaistow,Mill Hill East,0,22981.51905,6835,1367
132,163,Plaistow,Neasden,0,21394.8595,6835,3431
132,55,Plaistow,Northolt,0,29165.17478,6835,4343
132,60,Plaistow,Notting Hill Gate,23,15733.74026,6835,12811
132,253,Plaistow,Oakwood,0,25175.48767,6835,2210
132,53,Plaistow,Redbridge,63,8631.615208,6835,2155
132,152,Plaistow,St. John's Wood,93,15048.7926,6835,7214
132,12,Plaistow,Stonebridge Park,0,23607.30048,6835,1848
132,233,Plaistow,Totteridge & Whetstone,0,24941.3614,6835,2389
132,28,Plaistow,Barkingside,0,12835.49249,6835,1821
132,43,Plaistow,Debden,0,16520.8882,6835,2646
132,57,Plaistow,Hanger Lane,0,23557.13091,6835,4282
132,127,Plaistow,Kew Gardens,24,23511.25684,6835,3859
132,9,Plaistow,Lambeth North,0,10650.98363,6835,2613
132,149,Plaistow,Latimer Road,1,18111.08966,6835,2627
132,67,Plaistow,Snaresbrook,0,7390.272819,6835,2301
132,240,Plaistow,Sudbury Town,0,28586.34118,6835,1634
132,47,Plaistow,East Acton,0,19967.60681,6835,3548
132,122,Plaistow,Southfields,16,21752.72812,6835,5196
132,23,Plaistow,Wembley Central,0,25279.04674,6835,3148
132,208,Plaistow,Brent Cross,0,19493.95321,6835,2145
132,35,Plaistow,Buckhurst Hill,0,12791.99815,6835,2324
132,117,Plaistow,Kensington (Olympia),0,17354.43557,6835,398
132,15,Plaistow,Kenton,0,28861.25462,6835,1160
132,22,Plaistow,North Wembley,0,26516.11346,6835,1192
132,56,Plaistow,Perivale,0,25750.67211,6835,2681
132,70,Plaistow,Ruislip Gardens,0,32359.2568,6835,970
132,18,Plaistow,South Kenton,0,27463.97372,6835,678
132,99,Plaistow,Upney,68,6011.135151,6835,2597
132,46,Plaistow,West Acton,0,22718.04625,6835,1261
132,230,Plaistow,West Finchley,0,22547.61757,6835,1374
132,13,Plaistow,Willesden Junction,0,21286.67781,6835,4732
132,11,Plaistow,Harlesden,0,22069.90338,6835,2045
132,63,Plaistow,Queensway,13,15092.39135,6835,5714
132,40,Plaistow,Chigwell,0,13935.27278,6835,445
132,42,Plaistow,Roding Valley,0,11745.57708,6835,313
132,69,Plaistow,South Ruislip,0,31461.74327,6835,1903
132,71,Plaistow,West Ruislip,0,34500.79949,6835,1334
132,129,Plaistow,Upminster Bridge,8,15535.98453,6835,1321
193,77,Preston Road,Barbican,122,16520.28989,4581,13974
193,238,Preston Road,Alperton,0,11852.53321,4581,2961
193,172,Preston Road,Amersham,8,25438.37896,4581,1384
193,196,Preston Road,Angel,26,15529.42347,4581,17781
193,198,Preston Road,Archway,0,19307.70193,4581,7388
193,244,Preston Road,Arsenal,17,17697.9797,4581,1857
193,0,Preston Road,Baker Street,131,11742.93253,4581,26836
193,25,Preston Road,Bank,0,17195.38757,4581,99997
193,100,Preston Road,Barons Court,0,18144.03995,4581,6498
193,80,Preston Road,Bayswater,0,14263.86903,4581,2718
193,81,Preston Road,Blackfriars,0,16485.75393,4581,19042
193,269,Preston Road,Blackhorse Road,0,23793.50482,4581,7290
193,33,Preston Road,Bond Street,115,12819.54017,4581,36182
193,247,Preston Road,Boston Manor,0,19913.44985,4581,1882
193,242,Preston Road,Bounds Green,0,23983.11188,4581,4659
193,251,Preston Road,Caledonian Road,0,16226.46648,4581,4847
193,214,Preston Road,Camden Town,0,16354.36486,4581,15708
193,84,Preston Road,Cannon Street,0,17387.12163,4581,10304
193,38,Preston Road,Chancery Lane,0,15522.74007,4581,23080
193,4,Preston Road,Embankment,18,15013.02727,4581,21813
193,110,Preston Road,Chiswick Park,0,17887.84011,4581,2590
193,219,Preston Road,Clapham Common,0,19881.62784,4581,8595
193,252,Preston Road,Cockfosters,0,30024.29844,4581,1533
193,254,Preston Road,Covent Garden,0,14917.6673,4581,12670
193,45,Preston Road,Ealing Broadway,0,16745.77515,4581,19035
193,115,Preston Road,Ealing Common,22,15650.20161,4581,2949
193,116,Preston Road,Earl's Court,0,16979.0909,4581,15139
